Ulasan,Label
"['mudah', 'kalo', 'panik', 'pas', 'sakit']",Simplicity
"['puas', 'konsultasi', 'dr', 'ferriyanto', 'sutiono', 'sp', 'og', 'dr', 'ramah', 'detail', 'masalah', 'yanh', 'alami', 'saran', 'yanh', 'muas', 'terimakasih', 'dok']",Simplicity
"['bantu', 'manfaat']",Operability
['bagussss'],Operability
['bantu'],Operability
['bantu'],Operability
['good'],Operability
"['aplikasi', 'bagus', 'suka']",Operability
"['sakit', 'dri', 'dokter', 'muas']",Operability
['bantu'],Operability
['mantap'],Operability
"['informasi', 'bagus', 'dancepat', 'tanggap']",Execution Efficiency
"['senang', 'fast', 'respond']",Execution Efficiency
['mantap'],Operability
['good'],Operability
"['manfaat', 'mana']",Operability
"['aplikasilikasih', 'hebat', 'cepat', 'respon']",Execution Efficiency
"['terima', 'kasih', 'apl', 'bantu', 'nunggu', 'ambil', 'obt', 'rs']",Operability
['good'],Operability
"['konsultasi', 'bagus']",Operability
['muas'],Operability
"['pesan', 'nya', 'pasdan', 'cepat', 'g', 'ribetpelayanannya', 'bagus']",Execution Efficiency
['bantu'],Operability
"['mantap', 'bantu', 'pa', 'malam']",Operability
"['mantap', 'layan', 'langsung']",Operability
['good'],Operability
"['responya', 'cepat']",Execution Efficiency
['mantul'],Operability
"['bagus', 'konsultasi', 'dokter', 'yg', 'sedia', 'bagus']",Operability
"['aplikasi', 'bantu', 'konsultasi', 'istirahat', 'senggangkarena', 'sehat', 'saudaraterimakasih']",Operability
"['bantu', 'info']",Operability
"['bantu', 'sehat']",Operability
['bantu'],Operability
['bantu'],Operability
['bantu'],Operability
"['bantu', 'aplikasi', 'halodoc']",Operability
['good'],Operability
"['fast', 'respond']",Execution Efficiency
['mantul'],Operability
"['good', 'luck']",Operability
"['dokter', 'ramah', 'bantu', 'terimakasih']",Operability
['bantu'],Operability
['bantu'],Operability
['mantap'],Operability
['muas'],Operability
['good'],Operability
['good'],Operability
"['aplikasi', 'halodoc', 'bantu', 'tahan', 'ya']",Operability
"['aplikasi', 'bagus', 'bantu']",Operability
"['alam', 'sy', 'bicara', 'dg', 'psikiater', 'sy', 'puas', 'dg', 'nya', 'sy', 'jd', 'paham', 'masalah', 'sy', 'sy', 'dtg', 'tmpt', 'prakter', 'dokter', 'sy', 'lewat', 'beban', 'terima', 'kasih', 'halodoc', 'aplikasi', 'bener', 'bener', 'bagus', 'bukti', 'fungsional', 'gud', 'job', 'halodoc']",Simplicity
"['layan', 'bagus', 'mudah', 'konsultasi', 'sukses', 'halodoc']",Simplicity
['puas'],Operability
"['ckp', 'cepat', 'fast', 'respon', 'trims', 'halo', 'dok', 'mahal', 'ya', 'sdh', 'erbayar', 'beda', 'dngnkita', 'kontrol', 'lngsung', 'rs']",Execution Efficiency
"['bantu', 'butuh']",Operability
"['mantap', 'ramah', 'recommended']",Operability
"['bantu', 'ko', 'terima', 'kasih', 'ya']",Operability
['mantap'],Operability
"['mudah', 'perata', 'sehat', 'indonesia', 'telemedicine', 'bantu', 'masyarakat', 'berkat', 'jasa', 'dokter', 'konsultasi', 'terimakasih', 'moga', 'aplikasi', 'tingkat', 'derajat', 'sehat', 'masyarakat', 'indonesia']",Simplicity
"['konsultasi', 'dokter', 'bantu', 'dokter', 'jg', 'balas', 'chat', 'dg', 'cepat']",Execution Efficiency
['manfaat'],Operability
['bantu'],Operability
['manfaat'],Operability
"['bantu', 'menanggani', 'yanh', 'alami', 'pasien', 'terima', 'kasih', 'halodoc']",Operability
"['bantu', 'recommend', 'banget']",Operability
"['aplikasi', 'yg', 'manfaat', 'yaaaaa', 'dokter', 'pum', 'ramah', 'recomended', 'aplikasi']",Operability
['manfaat'],Operability
"['dokter', 'ramah', 'rekomended']",Operability
"['bantu', 'sx']",Operability
"['ramah', 'sngt', 'mmbantuterimaa', 'kasih', 'halodoc']",Operability
"['alhamdullilah', 'aplikasi', 'bantu', 'dokter', 'mudah', 'mudah', 'aplikasi', 'kosul', 'gratis']",Simplicity
['good'],Operability
"['respon', 'cepat', 'jelas', 'mudah', 'paham']",Simplicity
"['kirim', 'cepat', 'obat', 'tuju', 'terima', 'kasih']",Execution Efficiency
"['cepat', 'tanggap', 'dokter', 'nya']",Execution Efficiency
"['orang', 'kapal', 'kapal', 'dokter', 'silah', 'coba', 'ndan', 'aplikasi', 'manfaat', 'kembang', 'hubung', 'faskes', 'pelosok', 'indonesia']",Operability
"['aplikasi', 'jaman', 'noww', 'bantu', 'yg', 'sibuk', 'males', 'klinik', 'moga', 'kedap', 'nyah', 'lagi', 'sukses', 'trussss']",Operability
"['bantu', 'trima', 'kasih', 'dokter', 'canggih', 'yg', 'bantu', 'jelas']",Simplicity
['bantu'],Operability
['manfaat'],Operability
['bantu'],Operability
['muas'],Operability
['bantu'],Operability
"['respon', 'cepat', 'ramah']",Execution Efficiency
"['muas', 'bantu', 'info', 'nya']",Operability
['best'],Operability
"['aplikasi', 'halodoc', 'bantu', 'trimakasih', 'halodocsemoga', 'yg', 'percaya']",Operability
['bagus'],Operability
"['terbantuuuuuu', 'sekaliii']",Operability
"['bantu', 'atas', 'masalah']",Operability
['bantu'],Operability
"['terimakasih', 'the', 'best', 'pokonyaa']",Operability
"['kirim', 'ramah', 'cepat', 'mudah', 'pasien', 'antri', 'maturnuwun', 'halodoc', 'bantu', 'pasien']",Simplicity
"['dokter', 'ramah', 'cepat', 'konsultasi']",Execution Efficiency
"['jelas', 'muas']",Simplicity
"['respon', 'cepat']",Execution Efficiency
"['suka', 'bgt', 'apk', 'halodoc', 'manfaat', 'banget', 'pokok', 'kalo', 'ken', 'tau', 'langsung', 'download', 'ajad']",Operability
"['free', 'konsul', 'dokter', 'nya', 'bantu', 'sekaliterimakasih', 'halodoc']",Operability
"['saran', 'dokter', 'bantu', 'bs', 'konsul', 'kesana', 'kemari', 'temu', 'dokterterimakasih', 'halodoc']",Operability
['mantap'],Operability
"['layan', 'bagus', 'tele', 'teleramahpuas', 'jawabannyaterimakasih']",Operability
"['sangatsangat', 'guna', 'kota', 'faskes', 'tingkat', 'layan', 'moga', 'berkah', 'amal', 'jariah', 'amin']",Operability
"['bantu', 'terimahasih', 'halodoc']",Operability
"['manfaat', 'bgt']",Operability
['muas'],Operability
['bantu'],Operability
"['senang', 'konsultasi', 'halodoc', 'cepat', 'responnya', 'terima', 'kasih']",Execution Efficiency
"['aplikasi', 'bantu']",Operability
"['respon', 'dna', 'cepat']",Execution Efficiency
['bantu'],Operability
['bantu'],Operability
"['mantap', 'tinggal', 'tunggu', 'rumah', 'anter']",Operability
['bantu'],Operability
"['alhamdulillah', 'bantu']",Operability
"['masya', 'allahpuas', 'banget', 'konsultasi', 'dokter', 'tht', 'nyaramahbaik', 'jelasterima', 'kasih', 'halodocberkesan']",Simplicity
['mantap'],Operability
['cepattanggaphumble'],Execution Efficiency
['bantu'],Operability
"['bagus', 'detail', 'gejala', 'yg', 'alami', 'langsung', 'pakarn']",Operability
"['bagus', 'komunikatif', 'solusi', 'utk', 'yg', 'blm', 'tau', 'dr', 'nya', 'komunikatif']",Operability
['good'],Operability
"['puas', 'trimakasih']",Operability
"['bantu', 'informasi', 'sehat', 'yg', 'jamin', 'kompetensi']",Operability
['manfaat'],Operability
['bagus'],Operability
"['mantabsangat', 'bantu']",Operability
['bagus'],Operability
"['bagusss', 'sih']",Operability
['baguss'],Operability
['okemembantu'],Operability
"['bantu', 'nunggu', 'lama', 'farmasi', 'rs', 'bida', 'tunggu', 'rumah', 'istirahat', 'harga', 'promo', 'terimakasih']",Operability
"['bantu', 'sekalu']",Operability
"['terima', 'kasih', 'aplikasi', 'bantu', 'minus', 'dokter', 'specialis', 'konsultasi', 'nya', 'beda', 'dgn', 'dokter', 'spesialis', 'yg']",Operability
['bagus'],Operability
['good'],Operability
"['sesi', 'sharingnya', 'cepat']",Execution Efficiency
['bagus'],Operability
['membantuu'],Operability
"['dokterx', 'balas', 'dgn', 'cepat']",Execution Efficiency
['mudah'],Simplicity
"['good', 'thank', 'you', 'so', 'much']",Operability
"['bantu', 'sharing', 'lbh', 'detail']",Operability
"['good', 'job']",Operability
['good'],Operability
['bagus'],Operability
['muas'],Operability
['mantap'],Operability
['bantu'],Operability
"['puas', 'karna', 'jelas', 'dri', 'dokter', 'nya', 'mudh', 'd', 'erti']",Simplicity
['bagus'],Operability
"['alhamdulillah', 'ngebantu', 'pas', 'blm', 'sempet', 'k', 'dokter']",Operability
['muas'],Operability
"['utara', 'keluh', 'sakit', 'halodoc', 'manfaat']",Operability
"['aplikasi', 'bantu', 'kondisi', 'sehat', 'tubuh', 'dokter', 'langsung', 'daerah', 'tipe', 'orang', 'suka', 'sistem', 'online']",Operability
['manfaat'],Operability
"['aplkasi', 'bagus', 'bantu']",Operability
"['membantuuulg', 'sakit', 'kantor', 'aja', 'obat', 'diantarin', 'ga', 'dokter', 'halodoc', 'make', 'life', 'easier']",Operability
['good'],Operability
"['coba', 'moga', 'bantu']",Operability
"['terimakasih', 'aplikasi', 'nya', 'bantu']",Operability
['membantusekli'],Operability
"['respon', 'cepat', 'bantu']",Execution Efficiency
"['bagus', 'bantu', 'skali']",Operability
['good'],Operability
['bantu'],Operability
"['dokter', 'ramah', 'detail', 'bantu']",Simplicity
"['good', 'jobs', 'trmksh']",Operability
['bagus'],Operability
"['konsultasi', 'bagus']",Operability
"['yg', 'tinggal', 'timur', 'indonesia', 'yg', 'batas', 'doktwr', 'spesialis', 'bantu', 'terimakasih']",Operability
"['puass', 'banget', 'sy', 'aplikasi', 'bantu', 'saat', 'bingung', 'nanya', 'sm', 'klo', 'ngerasain', 'sakit', 'dokter', 'yg', 'prnh', 'chat', 'sm', 'bantu', 'humble', 'jawab', 'erti', 'sm', 'yg', 'awam', 'dgn', 'istilah', 'dokter', 'tingkat', 'trs', 'ya', 'servicenya', 'halodok', 'klo', 'bintang', 'kasih', 'deh', 'hehehehe']",Operability
['bantu'],Operability
"['very', 'good', 'and', 'recommended']",Operability
"['sangan', 'muas']",Operability
"['cepat', 'respon', 'nya']",Execution Efficiency
"['mudah', 'beli', 'nya']",Simplicity
['mudah'],Simplicity
"['sangatt', 'bantu']",Operability
"['very', 'good']",Operability
['muas'],Operability
['bantu'],Operability
"['jelas', 'ny', 'akuratt', 'trmkasi', 'drismi', 'wulandari', 'as']",Simplicity
"['puas', 'jawabandari', 'drdi', 'aplikasi', 'jd', 'gusah', 'jauhtingal', 'chatt', 'drdi', 'halodoc']",Operability
"['bantu', 'tk', 'buru', 'dokter', 'makasih', 'halodoc']",Operability
"['cerah', 'barucepat', 'dokter', 'terimakasih']",Execution Efficiency
"['bantu', 'saat', 'genting', 'terimakasih', 'dok']",Operability
"['masyaa', 'allah', 'tolong', 'terima', 'kasih']",Operability
"['apk', 'nya', 'bagus', 'alhamdulillah', 'bantu', 'trimakasih', 'halodoc']",Operability
"['bermanfaatterima', 'kasih']",Operability
['bantu'],Operability
['bantu'],Operability
"['alhamdulillah', 'aplikasi', 'bantu', 'sakit', 'dokter', 'bantu', 'pananganan']",Operability
"['bantu', 'was', 'was', 'sehat', 'terkadang', 'konsul', 'antri', 'tp', 'aplikasi', 'responnya', 'cepat', 'terima', 'kasih']",Execution Efficiency
['bantu'],Operability
['bantu'],Operability
"['lumayan', 'bantu']",Operability
['manfaat'],Operability
['manfaat'],Operability
"['terimakasih', 'aplikasi', 'bantu', 'konsultasi', 'kait', 'keluh', 'alami']",Operability
['bantu'],Operability
"['bantu', 'terimakasih', 'aplikasi']",Operability
['good'],Operability
['bantu'],Operability
['bantu'],Operability
['bantu'],Operability
"['bantu', 'fast', 'respon']",Execution Efficiency
"['bantu', 'informasi', 'yg', 'dokterdokter']",Operability
['bantu'],Operability
['bantu'],Operability
['muas'],Operability
['puas'],Operability
"['syukur', 'ga', 'sia', 'download', 'halodoc', 'langsung', 'konsul', 'membantuuuuu', 'sekaliiiii']",Operability
['bagus'],Operability
['mantap'],Operability
['jelas'],Simplicity
['bantu'],Operability
"['responnya', 'cepat']",Execution Efficiency
['good'],Operability
"['membantuterimakasih', 'halodoc']",Operability
['muas'],Operability
['bantu'],Operability
['good'],Operability
['good'],Operability
['manfaat'],Operability
"['terimakasih', 'halodoc', 'sgt', 'bantu', 'darurat', 'luv']",Operability
"['sy', 'puas', 'dgn', 'dokter', 'ny', 'yg', 'ramah']",Operability
"['apk', 'bagusapalagi', 'remaja', 'inipokoknya', 'mantap', 'deh']",Operability
"['aplikasi', 'bantu', 'kala', 'malas', 'rumah', 'rs', 'antri']",Operability
"['okrespon', 'cepat']",Execution Efficiency
"['bantu', 'terima', 'kasih', 'halo', 'doc']",Operability
['mantul'],Operability
['kerennn'],Operability
"['dokter', 'ramah', 'cepat']",Execution Efficiency
['bantu'],Operability
['bantu'],Operability
"['aplikasilikasi', 'nya', 'manfaat', 'banget', 'love', 'deh', 'pokok', 'nya']",Operability
"['aplikasi', 'bantu', 'dokter', 'ramah']",Operability
"['manfaat', 'bantu']",Operability
['good'],Operability
['puas'],Operability
['good'],Operability
['bantu'],Operability
"['bantu', 'solusi']",Operability
['bantu'],Operability
['keren'],Operability
['bantu'],Operability
"['informasi', 'yg', 'beemanfaat']",Operability
['bantu'],Operability
"['top', 'good']",Operability
['bantu'],Operability
"['puas', 'konsultasi', 'solusi', 'nyamakasih', 'dok']",Operability
"['bantu', 'simple', 'mudah', 'erti', 'jelas', 'nya', 'terimakasih', 'halodoc']",Simplicity
"['bantu', 'sekali']",Operability
['bantu'],Operability
['muas'],Operability
['good'],Operability
"['bantu', 'terima', 'kasih']",Operability
['good'],Operability
['bantu'],Operability
"['maksih', 'halodoc', 'apk', 'bantu', 'muas', 'moga', 'manfaat', 'orang']",Operability
"['terimakasih', 'bantu', 'dok', 'moga', 'dokter', 'sehat', 'dokter', 'jujur', 'senang', 'dokter', 'ramah', 'berkat', 'aplikasi', 'sy', 'bantu', 'terimakasih']",Operability
"['alhamdullillah', 'dgn', 'aplikasi', 'sayya', 'jdi', 'ga', 'periksa', 'rs', 'karna', 'aplikasi', 'udah', 'dr', 'spesialis', 'nya', 'lngsung', 'jdi', 'ga', 'susah', 'teruss', 'dr', 'nya', 'ramah', 'baikk', 'ngasih', 'jelas', 'yg', 'detaill', 'poko', 'baguss', 'bangetttt', 'aplikasi', 'halodoc']",Simplicity
['manfaat'],Operability
"['puas', 'nya']",Operability
['bagus'],Operability
['bantu'],Operability
['baik'],Operability
['good'],Operability
['bantu'],Operability
"['manfaat', 'aplikasi', 'bagus', 'terimaksih', 'halodoc']",Operability
"['bantu', 'dokter', 'ramah']",Operability
['bantu'],Operability
['bantu'],Operability
['bantu'],Operability
"['terimaksih', 'halodocpengantaran', 'obat', 'mudahand', 'responnya', 'cepat']",Simplicity
['bantu'],Operability
['bantu'],Operability
"['good', 'aplikasi']",Operability
['bagus'],Operability
['bantu'],Operability
"['good', 'job']",Operability
"['aplikasi', 'bagus', 'banget', 'mudah', 'konsultasi', 'dokter', 'ribet', 'antri', 'rumah', 'sakit']",Simplicity
"['menbantu', 'pokok']",Operability
"['aplikasi', 'bantu', 'makasih', 'halo', 'doc', 'moga', 'aplikasi', 'maju', 'manfaat']",Operability
"['aplikasi', 'nya', 'bagus', 'rekomendasi', 'rekan', 'butuh', 'konsultasi', 'sehat', 'layan', 'cepat', 'sblum', 'nya', 'trims', 'utk', 'dr', 'satyadi', 'sppd', 'drarinda']",Execution Efficiency
['mantap'],Operability
['good'],Operability
"['mantul', 'dokter', 'ramah', 'atas', 'thebst', 'mah', 'aplikasi']",Operability
['bantu'],Operability
['bantu'],Operability
"['bagus', 'respon', 'dokter', 'cepat']",Execution Efficiency
['good'],Operability
"['puasnanti', 'tambah', 'bintang']",Operability
"['aplikasi', 'bantu', 'konsultasi', 'sehat', 'tanggap', 'cepat', 'dokter', 'ramah', 'responsif', 'bantu', 'terimakasih', 'halodoc']",Execution Efficiency
"['dokter', 'thtnya', 'muas']",Operability
['bantu'],Operability
"['sangaat', 'bantu', 'durasi', 'chat', 'tambah', 'menit', 'bbrp', 'kali', 'selesai', 'konsultasi', 'hrus', 'jelas']",Simplicity
"['respon', 'dokter', 'cepat']",Execution Efficiency
['bantu'],Operability
['bantu'],Operability
['manfaat'],Operability
['bagus'],Operability
['bagus'],Operability
"['dokter', 'sopan', 'cepat', 'merespon']",Execution Efficiency
"['fast', 'respond', 'and', 'profesional']",Execution Efficiency
['muas'],Operability
['bantu'],Operability
['good'],Operability
['bantu'],Operability
"['neng', 'banget', 'pake', 'aplikasi', 'inijd', 'ga', 'stres', 'hrs', 'rs', 'kalo', 'sakit', 'mudah', 'banget', 'sebs', 'konsultasi', 'dokter', 'mana', 'aja', 'dateng', 'rs']",Simplicity
"['bantu', 'darurat']",Operability
['puas'],Operability
['keren'],Operability
"['mudah', 'beli', 'obat']",Simplicity
['bagus'],Operability
"['dokter', 'responnya', 'cepat', 'oke', 'thank', 'you', 'iya', 'dok', 'sukses']",Execution Efficiency
['bagus'],Operability
"['mantap', 'bantu', 'banget']",Operability
['goodd'],Operability
"['luamayan', 'mmbantu']",Operability
"['sungguh', 'bantu', 'aplikasi', 'halodoc', 'initrimakasih']",Operability
"['layan', 'cepat', 'harga', 'apotik', 'dekat', 'disc', 'lg', 'jd', 'harga', 'murah', 'rumah']",Execution Efficiency
['mantap'],Operability
['mantap'],Operability
"['guna', 'terimakasih']",Operability
"['aplikasi', 'bantu', 'terima', 'kasih']",Operability
['bagus'],Operability
['good'],Operability
['bantu'],Operability
['bantu'],Operability
"['puas', 'bnget']",Operability
"['sangt', 'bantu']",Operability
['bantu'],Operability
"['puas', 'layan', 'cepat', 'reaksi', 'thanks']",Execution Efficiency
"['aplikasi', 'yg', 'bantu', 'informasi', 'sehat']",Operability
"['coba', 'kalo', 'bagus', 'kasih']",Operability
['bantu'],Operability
['bantu'],Operability
"['sumpah', 'mantap', 'asli']",Operability
"['dokter', 'ramah', 'jelas', 'detail', 'mudah', 'erti']",Simplicity
"['bantu', 'jelas', 'halodox', 'ist', 'the', 'best']",Simplicity
['bantu'],Operability
"['bagus', 'cepat', 'respon', 'dokter']",Execution Efficiency
['bantu'],Operability
['bantu'],Operability
"['bagus', 'bangat']",Operability
"['asli', 'nyebelin', 'banget', 'aplikasi', 'cerita', 'udah', 'link', 'asuransi', 'udah', 'chat', 'dokter', 'udah', 'resep', 'pas', 'klik', 'resep', 'suka', 'ngebug', 'kayak', 'trus', 'notif', 'cart', 'belanja', 'kosong', 'gimana', 'dah', 'kalo', 'kosong', 'ya', 'isi', 'obat', 'dr', 'resep', 'tsb', 'trus', 'kadang', 'lamaaaa', 'banget', 'loadingnya', 'trus', 'pesan', 'obat', 'suka', 'nambah', 'aneh', 'ya', 'klik', 'resep', 'dr', 'dokter', 'nambah', 'trus', 'ya', 'obat', 'bayar', 'ga', 'tanggung', 'asuransi', 'udah', 'lin']",Error Tolerance
['bantu'],Operability
['bagus'],Operability
"['bantu', 'dokter', 'ramah', 'jelas', 'yg']",Simplicity
"['ok', 'puas', 'terima', 'kasih']",Operability
"['membantudan', 'cepat', 'respon', 'dokternyasemoga', 'aplikasi', 'bagus']",Execution Efficiency
"['suka', 'denga', 'apl', 'bantu']",Operability
['good'],Operability
"['bantu', 'saat', 'darurat', 'dokter', 'ramah']",Operability
"['puas', 'tanggap', 'dokter']",Operability
"['bantu', 'jelas', 'dokter', 'terimakasih', 'halodoc']",Simplicity
"['apl', 'amak', 'sakit', 'lebam', 'alhamdulillah', 'bagus']",Operability
['bagus'],Operability
"['dokter', 'ramah', 'sgat', 'mbantu', 'skli', 'hrus', 'dadak', 'ad', 'yg', 'konsul']",Operability
"['gtaris', 'ternyaa', 'good', 'job']",Operability
"['mudah', 'cepat', 'tangan', 'sakit', 'yg', 'dadak']",Simplicity
['muas'],Operability
"['respon', 'cepat']",Execution Efficiency
['bagus'],Operability
"['manfaat', 'bantu']",Operability
"['terimakasih', 'banget', 'karna', 'aplikasi', 'bantu', 'keluh', 'dryasinta', 'putri', 'astria', 'terimakasih', 'konsultan', 'beliau', 'ramahdan', 'chat', 'responnya', 'cepat', 'bantu', 'terimakasih', 'banyak']",Execution Efficiency
['keren'],Operability
"['aplikasi', 'manfaat', 'muda', 'butuh', 'bnyak', 'informasi', 'anak']",Operability
['bagus'],Operability
['bantu'],Operability
['bantu'],Operability
"['mantaplikasi', 'bantu', 'dokter', 'online', 'nya', 'bantu', 'bgt', 'huat', 'yg', 'susah', 'males', 'rumasakit', 'checking', 'wkwk']",Operability
['manfaat'],Operability
['good'],Operability
"['cepat', 'tanggap', 'mudah', 'erti', 'jelas']",Simplicity
"['aplikasi', 'nya', 'bantu', 'dokter', 'nya', 'pelit', 'informasi']",Operability
"['lumayan', 'bantu', 'butuh']",Operability
"['terimakasih', 'dok', 'bantu', 'nya']",Operability
['manfaat'],Operability
"['membantupelayanan', 'ramah', 'dokter', 'alam']",Operability
['bantu'],Operability
"['aplikasi', 'bantu', 'terima', 'kasih']",Operability
"['bagus', 'bantu', 'terimakasih', 'halodoc']",Operability
['mantap'],Operability
